caseid,state,X_trump,X_harris,selfvoted_2024,validated_voter
1893286748,48,0.0,0.0,0.0,1
1894251300,26,0.0,0.0,0.0,1
1894896386,36,0.0,0.0,,0
1894380666,19,0.0,0.0,0.0,1
1894251940,17,0.0,0.0,,0
1888374634,9,0.0,0.0,0.0,1
1895036026,45,0.0,0.0,0.0,1
1895206006,47,0.0,0.0,,0
1894693542,12,0.0,0.0,0.0,1
1894463572,42,0.0,0.0,0.0,1
1894916596,23,0.0,0.0,,0
1895170072,51,0.0,0.0,,0
1893626892,6,0.0,0.0,0.0,1
1895040522,41,0.0,0.0,,0
1894602726,51,0.0,0.0,0.0,1
1894444528,39,0.0,0.0,0.0,1
1894854904,39,0.0,0.0,0.0,1
1894572056,55,0.0,0.0,0.0,0
1894340070,9,0.0,0.0,0.0,1
1895173354,4,0.0,0.0,0.0,0
1891886942,17,0.0,0.0,,0
1894991118,28,0.0,0.0,0.0,1
1894255154,42,0.0,0.0,,0
1894404388,12,0.0,0.0,0.0,1
1880405506,39,0.0,0.0,0.0,1
1895114952,32,0.0,0.0,0.0,1
1895174690,36,0.0,0.0,0.0,0
1894819976,6,0.0,0.0,0.0,1
1889695008,36,0.0,0.0,,0
1892288408,33,0.0,0.0,0.0,1
1895192702,39,0.0,0.0,0.0,1
1894738102,5,0.0,0.0,0.0,1
1894074212,21,0.0,0.0,0.0,1
1895092782,19,0.0,0.0,,0
1892836260,55,0.0,0.0,0.0,1
1894897324,53,0.0,0.0,0.0,1
1895208446,48,0.0,0.0,0.0,0
1895215690,32,0.0,0.0,0.0,0
1895209686,13,0.0,0.0,,1
1895250132,36,0.0,0.0,0.0,0
1895114522,55,0.0,0.0,0.0,1
1894602762,51,0.0,0.0,0.0,1
1895213810,33,0.0,0.0,0.0,0
1895183940,42,0.0,0.0,,0
1894212778,26,0.0,0.0,0.0,1
1894251356,42,0.0,0.0,0.0,0
1894187830,48,0.0,0.0,0.0,1
1888337612,55,0.0,0.0,0.0,1
1894849304,1,0.0,0.0,0.0,1
1894895098,19,0.0,0.0,0.0,1
1888364370,36,0.0,0.0,,0
1894230144,37,0.0,0.0,0.0,1
1895230022,25,0.0,0.0,,0
1895255906,19,0.0,0.0,,0
1895250848,48,0.0,0.0,0.0,0
1894573294,48,0.0,0.0,0.0,1
1895208744,34,0.0,0.0,,0
1895214886,42,0.0,0.0,,0
1880435188,12,0.0,0.0,,0
1894892884,17,0.0,0.0,,1
1894365034,47,0.0,0.0,0.0,1
1895217846,42,0.0,0.0,,0
1895223318,24,0.0,0.0,0.0,0
1895175008,42,0.0,0.0,0.0,1
1895256094,51,0.0,0.0,,0
1895040276,47,0.0,0.0,0.0,1
1894849976,42,0.0,0.0,0.0,1
1895223020,47,0.0,0.0,,0
1895250184,26,0.0,0.0,0.0,0
1894986856,25,0.0,0.0,0.0,1
1894992840,18,0.0,0.0,0.0,1
1894361966,47,0.0,0.0,,1
1894230236,51,0.0,0.0,,1
1894273046,48,0.0,0.0,,0
1895240910,36,0.0,0.0,,0
1894961028,17,0.0,0.0,,1
1894856912,12,0.0,0.0,,0
1895250044,13,0.0,0.0,,0
1894696424,36,0.0,0.0,0.0,1
1895260316,24,0.0,0.0,,0
1894748116,30,0.0,0.0,0.0,1
1895226212,47,0.0,0.0,0.0,1
1894693996,20,0.0,0.0,0.0,1
1893883756,22,0.0,0.0,0.0,1
1894272706,27,0.0,0.0,0.0,1
1892907550,1,0.0,0.0,,1
1890836488,30,0.0,0.0,0.0,1
1894271218,26,0.0,0.0,0.0,1
1894272424,54,0.0,0.0,0.0,1
1895257096,39,0.0,0.0,,1
1894272092,51,0.0,0.0,0.0,1
1895270944,39,0.0,0.0,,0
1894271762,36,0.0,0.0,0.0,1
1894528206,21,0.0,0.0,0.0,0
1894271748,26,0.0,0.0,0.0,0
1894272464,48,0.0,0.0,0.0,1
1895223364,45,0.0,0.0,,0
1895265102,26,0.0,0.0,0.0,0
1894271860,6,0.0,0.0,0.0,1
1895262636,48,0.0,0.0,,0
1894272854,39,0.0,0.0,0.0,1
1894272328,48,0.0,0.0,0.0,1
1894271080,35,0.0,0.0,0.0,1
1895292400,13,0.0,0.0,0.0,1
1894271290,45,0.0,0.0,0.0,1
1894271166,44,0.0,0.0,0.0,1
1894270080,18,0.0,0.0,0.0,1
1894271702,32,0.0,0.0,0.0,0
1894272862,36,0.0,0.0,0.0,0
1894272530,12,0.0,0.0,0.0,1
1894271880,9,0.0,0.0,0.0,1
1895250062,13,0.0,0.0,0.0,0
1894271274,47,0.0,0.0,0.0,1
1890704442,36,0.0,0.0,0.0,1
1889560934,18,0.0,0.0,0.0,1
1894271902,32,0.0,0.0,0.0,0
1894271492,48,0.0,0.0,0.0,1
1895227202,42,0.0,0.0,0.0,0
1895309898,1,0.0,0.0,,0
1894271534,48,0.0,0.0,0.0,0
1894311140,48,0.0,0.0,0.0,1
1895223162,6,0.0,0.0,,0
1895299826,13,0.0,0.0,,0
1894545684,42,0.0,0.0,0.0,1
1894271522,45,0.0,0.0,0.0,1
1894271442,24,0.0,0.0,0.0,1
1894917480,12,0.0,0.0,0.0,1
1894272946,37,0.0,0.0,0.0,1
1894270458,37,0.0,0.0,0.0,1
1894767268,36,0.0,0.0,,0
1894273266,34,0.0,0.0,0.0,1
1894775588,25,0.0,0.0,0.0,1
1894585720,42,0.0,0.0,0.0,1
1894272488,17,0.0,0.0,0.0,1
1894272306,45,0.0,0.0,,0
1894271684,1,0.0,0.0,,0
1894446004,36,0.0,0.0,,0
1894473456,36,0.0,0.0,0.0,0
1894271792,18,0.0,0.0,0.0,1
1894986020,17,0.0,0.0,0.0,0
1894272756,25,0.0,0.0,0.0,1
1895256146,12,0.0,0.0,0.0,0
1894272694,12,0.0,0.0,0.0,1
1894271050,12,0.0,0.0,0.0,1
1895175080,42,0.0,0.0,0.0,1
1880403444,13,0.0,0.0,0.0,1
1894270522,17,0.0,0.0,0.0,1
1894273320,47,0.0,0.0,0.0,0
1894270312,45,0.0,0.0,0.0,1
1893882492,32,0.0,0.0,,0
1894271296,9,0.0,0.0,0.0,1
1894663236,42,0.0,0.0,0.0,1
1894271934,48,0.0,0.0,0.0,1
1894270998,21,0.0,0.0,0.0,1
1894652802,28,0.0,0.0,0.0,1
1894271354,27,0.0,0.0,0.0,1
1895264586,29,0.0,0.0,0.0,1
1894272640,26,0.0,0.0,0.0,1
1894272250,37,0.0,0.0,0.0,1
1895303444,48,0.0,0.0,0.0,0
1894915500,1,0.0,0.0,0.0,1
1894272390,6,0.0,0.0,0.0,1
1894272184,6,0.0,0.0,,0
1895260472,55,0.0,0.0,,0
1895306328,13,0.0,0.0,0.0,0
1894273062,17,0.0,0.0,0.0,1
1888337562,12,0.0,0.0,0.0,1
1895287864,54,0.0,0.0,0.0,0
1894640902,42,0.0,0.0,,0
1894507198,48,0.0,0.0,0.0,1
1894272326,11,0.0,0.0,0.0,0
1894272206,12,0.0,0.0,0.0,1
1895038856,12,0.0,0.0,0.0,0
1894271228,45,0.0,0.0,0.0,1
1894269728,42,0.0,0.0,0.0,1
1895205730,33,0.0,0.0,0.0,0
1894272528,1,0.0,0.0,0.0,1
1895264536,55,0.0,0.0,0.0,1
1894271076,48,0.0,0.0,,0
1894271244,17,0.0,0.0,0.0,1
1894272536,48,0.0,0.0,0.0,1
1894716396,37,0.0,0.0,0.0,1
1895257072,17,0.0,0.0,0.0,0
1895115624,17,0.0,0.0,0.0,1
1894362394,12,0.0,0.0,0.0,1
1894272920,17,0.0,0.0,0.0,1
1894272956,20,0.0,0.0,0.0,1
1895289764,39,0.0,0.0,0.0,1
1894272354,27,0.0,0.0,0.0,1
1894270364,12,0.0,0.0,0.0,1
1894271264,36,0.0,0.0,0.0,1
1894272828,42,0.0,0.0,0.0,1
1895056368,54,0.0,0.0,0.0,1
1894272502,42,0.0,0.0,0.0,0
1894271940,12,0.0,0.0,0.0,1
1894271432,51,0.0,0.0,,0
1894815722,4,0.0,0.0,,0
1894251276,26,0.0,0.0,0.0,1
1894352166,12,0.0,0.0,0.0,1
1894271914,48,0.0,0.0,0.0,1
1895003346,39,0.0,0.0,,0
1894855514,53,0.0,0.0,,0
1894271660,39,0.0,0.0,0.0,1
1894272418,4,0.0,0.0,0.0,1
1894170640,12,0.0,0.0,0.0,1
1894269738,4,0.0,0.0,0.0,1
1894272238,37,0.0,0.0,0.0,1
1894793610,18,0.0,0.0,0.0,1
1894271756,20,0.0,0.0,0.0,0
1895310822,39,0.0,0.0,0.0,0
1894271950,42,0.0,0.0,,1
1894271694,36,0.0,0.0,0.0,0
1895277038,48,0.0,0.0,0.0,1
1894272064,19,0.0,0.0,0.0,1
1894271278,12,0.0,0.0,0.0,1
1894272094,36,0.0,0.0,0.0,1
1894167824,6,0.0,0.0,0.0,0
1894485706,29,0.0,0.0,0.0,1
1894271450,16,0.0,0.0,0.0,1
1894272096,13,0.0,0.0,0.0,1
1894271592,22,0.0,0.0,0.0,1
1894270298,4,0.0,0.0,0.0,1
1894272572,6,0.0,0.0,,0
1894271222,12,0.0,0.0,0.0,1
1894271474,22,0.0,0.0,0.0,1
1894776130,41,0.0,0.0,0.0,1
1894253012,48,0.0,0.0,0.0,1
1895316152,42,0.0,0.0,0.0,0
1895242162,8,0.0,0.0,0.0,0
1894575018,42,0.0,0.0,,0
1894270916,17,0.0,0.0,0.0,0
1882433342,16,0.0,0.0,,0
1894270658,10,0.0,0.0,0.0,0
1894272136,55,0.0,0.0,0.0,1
1894505654,29,0.0,0.0,0.0,1
1894674532,12,0.0,0.0,0.0,1
1894272610,12,0.0,0.0,0.0,0
1894272930,54,0.0,0.0,0.0,1
1894269782,12,0.0,0.0,0.0,1
1895189358,25,0.0,0.0,0.0,1
1894271420,39,0.0,0.0,0.0,1
1894251926,47,0.0,0.0,0.0,1
1894272518,51,0.0,0.0,0.0,0
1894272604,44,0.0,0.0,0.0,1
1894272636,37,0.0,0.0,0.0,0
1895318962,36,0.0,0.0,0.0,0
1894253700,6,0.0,0.0,0.0,0
1894271788,26,0.0,0.0,0.0,1
1894272204,21,0.0,0.0,0.0,0
1894270706,9,0.0,0.0,0.0,1
1895323614,39,0.0,0.0,,0
1891153946,51,0.0,0.0,0.0,1
1894917632,13,0.0,0.0,0.0,1
1895257102,6,0.0,0.0,0.0,0
1894272586,12,0.0,0.0,0.0,0
1895310144,42,0.0,0.0,,0
1894073460,1,0.0,0.0,0.0,0
1895302598,34,0.0,0.0,0.0,0
1894251362,46,0.0,0.0,,0
1895347526,32,0.0,0.0,,0
1894271864,12,0.0,0.0,0.0,1
1895340924,22,0.0,0.0,,0
1894213954,55,0.0,0.0,0.0,1
1894272906,29,0.0,0.0,0.0,1
1894270582,12,0.0,0.0,0.0,1
1894570140,37,0.0,0.0,0.0,0
1894269724,1,0.0,0.0,0.0,1
1888339002,12,0.0,0.0,0.0,0
1894271710,21,0.0,0.0,,0
1894272020,41,0.0,0.0,0.0,1
1894271078,55,0.0,0.0,0.0,1
1894272284,35,0.0,0.0,0.0,1
1894273284,36,0.0,0.0,0.0,1
1894272128,16,0.0,0.0,0.0,1
1894270274,18,0.0,0.0,0.0,1
1895255836,39,0.0,0.0,0.0,0
1894270020,54,0.0,0.0,0.0,1
1894663564,47,0.0,0.0,0.0,1
1894271656,36,0.0,0.0,,0
1895330472,40,0.0,0.0,,0
1894791536,12,0.0,0.0,0.0,0
1894272836,19,0.0,0.0,0.0,1
1894271116,37,0.0,0.0,0.0,1
1894272514,42,0.0,0.0,0.0,1
1894272652,27,0.0,0.0,0.0,1
1894272766,6,0.0,0.0,0.0,1
1895059922,47,0.0,0.0,,0
1894585924,42,0.0,0.0,0.0,1
1894271270,22,0.0,0.0,,0
1894272672,26,0.0,0.0,0.0,1
1894270386,13,0.0,0.0,0.0,1
1894270720,35,0.0,0.0,0.0,1
1894254784,8,0.0,0.0,,1
1894272266,39,0.0,0.0,0.0,0
1894272224,13,0.0,0.0,0.0,1
1894271268,8,0.0,0.0,,0
1894745552,42,0.0,0.0,0.0,1
1894270344,51,0.0,0.0,0.0,0
1894272986,26,0.0,0.0,0.0,1
1894271952,41,0.0,0.0,0.0,0
1894515650,48,0.0,0.0,0.0,1
1894272110,13,0.0,0.0,0.0,1
1895239844,24,0.0,0.0,0.0,1
1894272952,1,0.0,0.0,0.0,1
1894273344,39,0.0,0.0,0.0,1
1894461530,36,0.0,0.0,,1
1895226342,22,0.0,0.0,0.0,0
1895241044,13,0.0,0.0,,0
1894270650,13,0.0,0.0,0.0,1
1890172578,17,0.0,0.0,,0
1894271526,21,0.0,0.0,0.0,1
1894269796,41,0.0,0.0,0.0,1
1894269834,4,0.0,0.0,0.0,0
1895341722,51,0.0,0.0,,0
1894270166,32,0.0,0.0,0.0,0
1895262068,10,0.0,0.0,0.0,1
1894270444,42,0.0,0.0,0.0,1
1895348496,26,0.0,0.0,0.0,0
1895225846,24,0.0,0.0,0.0,1
1895378992,42,0.0,0.0,,0
1894269968,48,0.0,0.0,0.0,1
1894271810,12,0.0,0.0,0.0,1
1894271608,19,0.0,0.0,0.0,1
1894271814,47,0.0,0.0,0.0,1
1892855252,12,0.0,0.0,0.0,0
1895378342,12,0.0,0.0,0.0,0
1894270818,12,0.0,0.0,0.0,0
1894253934,6,0.0,0.0,,0
1880401934,18,0.0,0.0,0.0,1
1894271976,24,0.0,0.0,0.0,1
1894820348,12,0.0,0.0,0.0,1
1894269696,37,0.0,0.0,0.0,1
1894504258,48,0.0,0.0,0.0,0
1894271812,4,0.0,0.0,0.0,0
1894384610,5,0.0,0.0,0.0,1
1894602434,38,0.0,0.0,,0
1895187760,48,0.0,0.0,0.0,1
1894896994,42,0.0,0.0,0.0,1
1894272278,29,0.0,0.0,,0
1895332432,10,0.0,0.0,0.0,1
1894272942,12,0.0,0.0,0.0,1
1895350598,24,0.0,0.0,0.0,1
1895235018,37,0.0,0.0,,0
1894280652,26,0.0,0.0,0.0,1
1894254238,36,0.0,0.0,,0
1894271714,6,0.0,0.0,0.0,1
1894270198,47,0.0,0.0,0.0,1
1895342692,39,0.0,0.0,0.0,0
1894272014,36,0.0,0.0,0.0,1
1894548378,37,0.0,0.0,0.0,0
1894272654,51,0.0,0.0,0.0,1
1894098702,28,0.0,0.0,0.0,1
1894914910,42,0.0,0.0,0.0,1
1894252432,4,0.0,0.0,0.0,1
1894270196,38,0.0,0.0,0.0,1
1886681978,42,0.0,0.0,0.0,1
1894271806,21,0.0,0.0,0.0,1
1895378242,26,0.0,0.0,0.0,0
1892625378,42,0.0,0.0,0.0,0
1894271280,28,0.0,0.0,0.0,1
1894712922,34,0.0,0.0,0.0,1
1895341000,36,0.0,0.0,0.0,0
1895341226,48,0.0,0.0,,0
1895378440,13,0.0,0.0,,0
1895347468,36,0.0,0.0,,0
1895347474,12,0.0,0.0,0.0,1
1894270674,34,0.0,0.0,0.0,0
1894270482,55,0.0,0.0,0.0,1
1894270320,41,0.0,0.0,0.0,1
1894052588,6,0.0,0.0,0.0,0
1895134650,12,0.0,0.0,,0
1894269740,42,0.0,0.0,0.0,1
1895378830,12,0.0,0.0,0.0,0
1894739312,6,0.0,0.0,0.0,1
1894270834,29,0.0,0.0,0.0,1
1894269866,35,0.0,0.0,0.0,1
1894270332,25,0.0,0.0,0.0,1
1895385548,37,0.0,0.0,,0
1894269872,20,0.0,0.0,0.0,1
1894271982,37,0.0,0.0,,0
1894281884,55,0.0,0.0,,1
1894269824,12,0.0,0.0,0.0,0
1894271366,32,0.0,0.0,0.0,1
1884570378,49,0.0,0.0,0.0,1
1895340778,48,0.0,0.0,,0
1894773300,12,0.0,0.0,0.0,1
1890221862,45,0.0,0.0,0.0,1
1894272462,12,0.0,0.0,0.0,1
1894271422,13,0.0,0.0,0.0,1
1894270584,17,0.0,0.0,0.0,1
1894272936,18,0.0,0.0,0.0,1
1893292884,36,0.0,0.0,,0
1894282150,51,0.0,0.0,0.0,0
1894213510,48,0.0,0.0,,0
1894715374,27,0.0,0.0,0.0,1
1894271192,13,0.0,0.0,0.0,1
1894272784,53,0.0,0.0,0.0,1
1894791294,6,0.0,0.0,,0
1894281692,13,0.0,0.0,0.0,1
1894288374,17,0.0,0.0,0.0,1
1894272116,42,0.0,0.0,0.0,1
1894270644,22,0.0,0.0,0.0,1
1894506224,42,0.0,0.0,0.0,1
1894285382,42,0.0,0.0,0.0,1
1894270694,55,0.0,0.0,0.0,1
1895433102,36,0.0,0.0,0.0,0
1894026040,53,0.0,0.0,,0
1894270940,6,0.0,0.0,0.0,1
1894156766,36,0.0,0.0,0.0,1
1895039612,39,0.0,0.0,0.0,1
1894097590,24,0.0,0.0,0.0,1
1894269852,30,0.0,0.0,0.0,1
1894286496,37,0.0,0.0,0.0,1
1894282206,48,0.0,0.0,0.0,1
1894273298,1,0.0,0.0,,0
1894272414,29,0.0,0.0,0.0,1
1894271920,28,0.0,0.0,0.0,1
1894271062,12,0.0,0.0,0.0,1
1895306878,34,0.0,0.0,0.0,0
1895433484,55,0.0,0.0,,0
1894269932,18,0.0,0.0,0.0,1
1894271678,34,0.0,0.0,0.0,0
1886681456,41,0.0,0.0,0.0,1
1894272150,6,0.0,0.0,0.0,1
1894272982,29,0.0,0.0,0.0,1
1895433664,29,0.0,0.0,0.0,1
1894270474,17,0.0,0.0,0.0,1
1895041200,42,0.0,0.0,0.0,1
1895379018,26,0.0,0.0,,0
1894271686,51,0.0,0.0,0.0,1
1894271144,13,0.0,0.0,0.0,0
1894793142,53,0.0,0.0,0.0,1
1895401942,26,0.0,0.0,,0
1888339294,34,0.0,0.0,,0
1894270654,6,0.0,0.0,0.0,1
1894270368,44,0.0,0.0,0.0,1
1894283360,51,0.0,0.0,0.0,1
1894282272,47,0.0,0.0,,0
1895403560,48,0.0,0.0,,0
1894288104,13,0.0,0.0,0.0,0
1895117462,48,0.0,0.0,0.0,0
1894695276,44,0.0,0.0,,0
1894272840,17,0.0,0.0,0.0,1
1894269716,5,0.0,0.0,0.0,1
1894402796,36,0.0,0.0,,0
1894897078,42,0.0,0.0,0.0,1
1894270470,4,0.0,0.0,0.0,1
1895223416,51,0.0,0.0,0.0,0
1895378778,17,0.0,0.0,0.0,0
1880401000,18,0.0,0.0,,1
1891973754,17,0.0,0.0,0.0,1
1894740196,21,0.0,0.0,,0
1894676596,12,0.0,0.0,0.0,1
1894271266,6,0.0,0.0,0.0,1
1894270984,34,0.0,0.0,0.0,0
1894663536,1,0.0,0.0,0.0,1
1895405390,42,0.0,0.0,0.0,0
1894272268,33,0.0,0.0,0.0,1
1894271088,12,0.0,0.0,0.0,1
1894365064,42,0.0,0.0,,0
1895032900,39,0.0,0.0,0.0,0
1894990788,17,0.0,0.0,0.0,1
1894445592,17,0.0,0.0,0.0,1
1894147404,21,0.0,0.0,,0
1894891836,48,0.0,0.0,0.0,1
1895205798,1,0.0,0.0,0.0,0
1893224406,36,0.0,0.0,0.0,1
1894851846,25,0.0,0.0,0.0,1
1894822916,48,0.0,0.0,0.0,1
1894527754,29,0.0,0.0,0.0,1
1894286308,25,0.0,0.0,0.0,1
1894272028,27,0.0,0.0,0.0,1
1894271646,13,0.0,0.0,0.0,1
1886679332,1,0.0,0.0,0.0,0
1894745322,27,0.0,0.0,0.0,1
1894822814,29,0.0,0.0,0.0,1
1894270226,9,0.0,0.0,0.0,1
1894273686,6,0.0,0.0,0.0,1
1894855984,12,0.0,0.0,,0
1894271936,18,0.0,0.0,0.0,1
1894272888,51,0.0,0.0,0.0,1
1895237978,8,0.0,0.0,,1
1895278160,5,0.0,0.0,0.0,1
1894270714,51,0.0,0.0,0.0,1
1894272008,26,0.0,0.0,0.0,1
1888332466,45,0.0,0.0,0.0,1
1894893622,37,0.0,0.0,0.0,1
1894271774,39,0.0,0.0,0.0,1
1895130672,37,0.0,0.0,0.0,1
1895436244,12,0.0,0.0,,0
1894069580,48,0.0,0.0,0.0,1
1894273328,13,0.0,0.0,,0
1894053058,27,0.0,0.0,0.0,0
1894848708,20,0.0,0.0,0.0,1
1894270306,18,0.0,0.0,0.0,1
1888373934,39,0.0,0.0,,0
1894891784,1,0.0,0.0,0.0,0
1895402998,42,0.0,0.0,0.0,0
1894894462,36,0.0,0.0,0.0,1
1894232760,48,0.0,0.0,0.0,1
1894915898,36,0.0,0.0,0.0,1
1887899986,4,0.0,0.0,0.0,0
1894282972,48,0.0,0.0,,0
1894739668,29,0.0,0.0,0.0,1
1894271306,39,0.0,0.0,0.0,1
1894251454,12,0.0,0.0,0.0,1
1894272196,19,0.0,0.0,0.0,1
1894271332,27,0.0,0.0,0.0,1
1894272626,45,0.0,0.0,0.0,1
1894270956,53,0.0,0.0,0.0,1
1893169334,42,0.0,0.0,0.0,1
1894272036,8,0.0,0.0,,0
1894251724,39,0.0,0.0,0.0,1
1894287496,42,0.0,0.0,0.0,1
1894272004,31,0.0,0.0,0.0,1
1894272644,29,0.0,0.0,0.0,1
1895036020,48,0.0,0.0,0.0,1
1894384614,42,0.0,0.0,,0
1894640762,42,0.0,0.0,0.0,1
1894271872,36,0.0,0.0,0.0,0
1894288768,45,0.0,0.0,0.0,1
1894287848,51,0.0,0.0,,1
1894281054,42,0.0,0.0,0.0,1
1895331706,36,0.0,0.0,,0
1894271904,42,0.0,0.0,0.0,1
1895309276,22,0.0,0.0,,0
1894740226,51,0.0,0.0,0.0,1
1894271742,17,0.0,0.0,0.0,1
1894289042,41,0.0,0.0,0.0,1
1894272684,17,0.0,0.0,0.0,1
1894287726,12,0.0,0.0,0.0,1
1895433840,4,0.0,0.0,0.0,0
1894271364,55,0.0,0.0,0.0,1
1894763666,36,0.0,0.0,0.0,1
1895418036,9,0.0,0.0,0.0,1
1894273228,12,0.0,0.0,0.0,1
1894736604,6,0.0,0.0,,0
1894515574,42,0.0,0.0,0.0,1
1894270988,48,0.0,0.0,0.0,1
1894992288,53,0.0,0.0,,0
1894443344,17,0.0,0.0,0.0,1
1894271148,31,0.0,0.0,0.0,1
1894271574,53,0.0,0.0,0.0,1
1895137012,17,0.0,0.0,0.0,1
1895463446,21,0.0,0.0,0.0,0
1894270380,16,0.0,0.0,0.0,1
1890219088,48,0.0,0.0,0.0,0
1894272376,27,0.0,0.0,0.0,1
1892944442,12,0.0,0.0,0.0,1
1894270738,6,0.0,0.0,0.0,1
1895378612,12,0.0,0.0,0.0,1
1894271722,20,0.0,0.0,0.0,1
1894896152,37,0.0,0.0,0.0,0
1894273292,12,0.0,0.0,0.0,1
1895403696,36,0.0,0.0,,0
1891365846,36,0.0,0.0,,0
1894281984,8,0.0,0.0,0.0,0
1895333368,30,0.0,0.0,0.0,1
1894678372,45,0.0,0.0,,1
1894269982,48,0.0,0.0,0.0,1
1895225754,48,0.0,0.0,0.0,0
1890097658,39,0.0,0.0,0.0,1
1895174464,6,0.0,0.0,0.0,1
1894820548,39,0.0,0.0,,0
1894253860,36,0.0,0.0,,0
1894273010,25,0.0,0.0,,0
1894272574,6,0.0,0.0,0.0,1
1894285352,48,0.0,0.0,,1
1895278346,39,0.0,0.0,0.0,1
1894282662,42,0.0,0.0,,0
1894269898,28,0.0,0.0,0.0,1
1894989866,17,0.0,0.0,0.0,1
1894271214,37,0.0,0.0,0.0,1
1894897218,40,0.0,0.0,0.0,1
1893283618,12,0.0,0.0,,0
1894791446,55,0.0,0.0,0.0,0
1894270824,5,0.0,0.0,0.0,1
1894603420,29,0.0,0.0,0.0,1
1894271314,32,0.0,0.0,0.0,1
1895495546,29,0.0,0.0,0.0,0
1895114286,36,0.0,0.0,0.0,1
1894746498,10,0.0,0.0,0.0,1
1894381236,12,0.0,0.0,0.0,1
1894276180,12,0.0,0.0,0.0,1
1894271850,17,0.0,0.0,0.0,1
1895332106,20,0.0,0.0,0.0,1
1889384102,55,0.0,0.0,0.0,1
1894271482,12,0.0,0.0,0.0,1
1895503136,53,0.0,0.0,,1
1894895112,6,0.0,0.0,,0
1893563834,20,0.0,0.0,0.0,1
1894281862,39,0.0,0.0,0.0,0
1894270858,12,0.0,0.0,0.0,1
1894274102,12,0.0,0.0,0.0,0
1890209388,6,0.0,0.0,0.0,1
1894275360,35,0.0,0.0,0.0,1
1894251820,48,0.0,0.0,0.0,1
1894255270,36,0.0,0.0,,0
1894283806,39,0.0,0.0,,0
1895172592,50,0.0,0.0,0.0,1
1894272732,1,0.0,0.0,0.0,1
1894272102,39,0.0,0.0,0.0,1
1894272432,31,0.0,0.0,0.0,0
1894272398,9,0.0,0.0,0.0,1
1894271782,17,0.0,0.0,0.0,1
1894276896,13,0.0,0.0,0.0,1
1895473196,55,0.0,0.0,0.0,1
1894286784,17,0.0,0.0,0.0,1
1894271636,34,0.0,0.0,0.0,0
1895362396,25,0.0,0.0,,0
1894270058,53,0.0,0.0,0.0,1
1894276902,27,0.0,0.0,0.0,1
1894276144,6,0.0,0.0,0.0,1
1894271394,45,0.0,0.0,0.0,1
1894270754,42,0.0,0.0,0.0,1
1894276344,39,0.0,0.0,0.0,1
1894278618,51,0.0,0.0,0.0,1
1894276348,36,0.0,0.0,0.0,1
1894276486,48,0.0,0.0,0.0,1
1894276694,36,0.0,0.0,0.0,1
1894275600,32,0.0,0.0,0.0,1
1894275728,8,0.0,0.0,0.0,1
1894276874,53,0.0,0.0,0.0,1
1894276890,6,0.0,0.0,0.0,0
1894275982,12,0.0,0.0,0.0,1
1894193294,56,0.0,0.0,0.0,1
1894276194,40,0.0,0.0,0.0,0
1894276782,22,0.0,0.0,0.0,1
1894275930,6,0.0,0.0,0.0,0
1894272244,4,0.0,0.0,0.0,1
1894270406,11,0.0,0.0,0.0,1
1894272796,12,0.0,0.0,0.0,1
1894271556,36,0.0,0.0,0.0,0
1894269988,26,0.0,0.0,0.0,1
1895438464,17,0.0,0.0,0.0,1
1895483868,36,0.0,0.0,0.0,1
1894275266,23,0.0,0.0,0.0,1
1894277200,55,0.0,0.0,0.0,1
1894277252,6,0.0,0.0,0.0,1
1894276458,1,0.0,0.0,0.0,0
1895333550,12,0.0,0.0,0.0,1
1894270996,12,0.0,0.0,0.0,1
1894776040,12,0.0,0.0,0.0,1
1894275858,6,0.0,0.0,0.0,1
1894274300,47,0.0,0.0,0.0,1
1894802790,29,0.0,0.0,0.0,1
1894275664,18,0.0,0.0,0.0,1
1895114962,4,0.0,0.0,0.0,1
1894276134,41,0.0,0.0,0.0,0
1894823834,34,0.0,0.0,0.0,1
1893517010,1,0.0,0.0,0.0,0
1894270204,1,0.0,0.0,0.0,1
1894275428,47,0.0,0.0,0.0,0
1894276378,39,0.0,0.0,0.0,1
1894275874,46,0.0,0.0,0.0,1
1894277150,6,0.0,0.0,0.0,1
1894274496,25,0.0,0.0,0.0,1
1894677156,45,0.0,0.0,0.0,1
1894274556,12,0.0,0.0,,0
1894277522,39,0.0,0.0,0.0,1
1895518338,42,0.0,0.0,,0
1894271822,55,0.0,0.0,0.0,1
1894276272,19,0.0,0.0,0.0,1
1894277414,42,0.0,0.0,0.0,0
1894276164,18,0.0,0.0,0.0,1
1894276208,13,0.0,0.0,0.0,1
1894269734,37,0.0,0.0,0.0,1
1894272394,12,0.0,0.0,0.0,1
1894281506,34,0.0,0.0,0.0,1
1894272176,27,0.0,0.0,0.0,1
1894277532,33,0.0,0.0,0.0,1
1894272334,13,0.0,0.0,0.0,1
1894272492,54,0.0,0.0,0.0,1
1894272438,41,0.0,0.0,0.0,1
1894276952,26,0.0,0.0,0.0,1
1894747528,48,0.0,0.0,0.0,1
1894276982,6,0.0,0.0,0.0,1
1894414508,5,0.0,0.0,0.0,1
1894845260,32,0.0,0.0,0.0,1
1894275010,42,0.0,0.0,0.0,1
1894271030,6,0.0,0.0,0.0,1
1894272812,8,0.0,0.0,0.0,1
1894193116,27,0.0,0.0,,0
1894271400,1,0.0,0.0,0.0,0
